0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,classes
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.987009563023251,0.0,0.9208331516788689,0.0,0.9511254960556053,0.0,2
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958391457030797,0.9932989867291053,0.9422841232473911,0.0,2
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9928472698424959,0.9546042580002793,0.0,2
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9903549838917163,0.0,0.0,0.0,0.8948630865774932,0.0,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.9470706478808203,0.0,0.0,0.0,0.8440417392452615,0.9208331516788689,0.0,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9602629513889184,0.5,0.0,0.9930804923643742,0.0,0.0,0.0,0.9295534250454455,0.0,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9877588209421515,0.0,0.9959191599184657,0.0,0.0,0.0,0.9546042580002793,0.9861626192581294,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9295534250454455,0.0,0.0,0.0,0.9665245832868518,0.0,0.0,0.0,0.936548965138893,0.8948630865774932,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.9602629513889184,0.8948630865774932,0.9780562887679781,0.0,0.0,0.0,0.9546042580002793,0.8440417392452615,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9470706478808203,0.9734895107734577,0.9918386551749466,0.0,0.0,0.0,0.909665529398267,0.9855338591935681,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9665245832868518,0.0,0.0,0.0,0.909665529398267,0.0,0
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7048327646991335,0.0,2
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9844757663633736,0.0,0.0,0.0,0.7048327646991335,0.0,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9546042580002793,0.909665529398267,0.5,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7048327646991335,0.0,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.909665529398267,0.0,0.0,0.0,0.8440417392452615,0.0,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.9208331516788689,0.0,0.0,0.0,0.0,0.0,0.8440417392452615,0.0,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9208331516788689,0.9681954974876473,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7048327646991335,0.0,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9952491943685178,0.0,0.0,0.0,0.7048327646991335,0.0,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7951672353008666,0.0,0.0,0.0,0.9939943312541037,0.0,0.936548965138893,0.0,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8743340836219977,0.0,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935697159376916,0.0,0.7048327646991335,0.0,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7951672353008666,0.0,0
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9295534250454455,0.0,0.0,0.0,0.8743340836219977,0.0,2
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8440417392452615,0.0,2
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.9794709970445046,0.9208331516788689,0.0,2
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8440417392452615,0.8743340836219977,2
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8743340836219977,0.9625948815174468,0.0,0.9764322622593172,0.9861626192581294,0.9470706478808203,0.9734895107734577,2
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9208331516788689,0.0,2
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.9928472698424959,0.0,0.0,0.0,0.9470706478808203,0.0,2
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.99811092610133,0.0,0.0,0.0,0.7951672353008666,0.0,2
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9208331516788689,0.0,2
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9208331516788689,0.0,2
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909665529398267,0.0,2
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7048327646991335,0.0,2
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9295534250454455,0.9470706478808203,0.0,0.0,0.0,0.9470706478808203,0.8440417392452615,2
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8948630865774932,0.0,2
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7951672353008666,0.0,2
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9787871951889292,0.0,0.7951672353008666,0.9546042580002793,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9422841232473911,0.0,0.9904989178192587,0.0,0.5,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7048327646991335,0.0,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7048327646991335,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7048327646991335,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.7951672353008666,0.7951672353008666,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7048327646991335,0.0,0.9780562887679781,0.0,0.0,0.0,0.7951672353008666,0.0,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.8948630865774932,0.0,0.5,0.0,0.0,0.0,0.909665529398267,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9772732390123643,0.0,0.9576213907301072,0.0,0.936548965138893,0.5,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9851975571792263,0.0,0.0,0.0,0.8948630865774932,0.7951672353008666,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.8948630865774932,0.0,0.9772732390123643,0.0,0.0,0.0,0.909665529398267,0.0,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9208331516788689,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9208331516788689,0.0,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.909665529398267,0.0,0.0,0.9625948815174468,0.7951672353008666,0.8948630865774932,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8440417392452615,0.0,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9295534250454455,0.0,0.0,0.0,0.8743340836219977,0.0,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8948630865774932,0.0,0.0,0.5,0.5,0.0,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9646685542237308,0.0,0.0,0.0,0.9546042580002793,0.0,0.0,0.0,0.936548965138893,0.0,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.936548965138893,0.0,0.9665245832868518,0.0,0.0,0.0,0.8743340836219977,0.0,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8743340836219977,0.0,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9681954974876473,0.0,0.0,0.0,0.8948630865774932,0.0,0.0,0.0,0.8743340836219977,0.0,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9681954974876473,0.0,0.0,0.0,0.909665529398267,0.909665529398267,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7951672353008666,0.8440417392452615,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8440417392452615,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9295534250454455,0.0,0.9723383008666762,0.0,0.0,0.0,0.0,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9546042580002793,0.0,0.9734895107734577,0.0,0.0,0.0,0.0,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,6
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9945120344597916,0.0,0.0,0.0,0.8440417392452615,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8948630865774932,0.0,0.0,0.0,0.8743340836219977,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9697076556232638,0.0,0.0,0.9734895107734577,0.9422841232473911,0.0,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9295534250454455,0.0,0.0,0.0,0.7048327646991335,0.0,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9576213907301072,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.9875188587324953,0.0,0.0,0.0,0.9818158106487032,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9794709970445046,0.0,0.0,0.990906050425682,0.9511254960556053,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7048327646991335,0.0,0.0,0.8948630865774932,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.7951672353008666,0.0,6
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9511254960556053,0.0,0.0,0.0,0.9208331516788689,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7048327646991335,0.9734895107734577,0.0,0.0,0.0,0.9422841232473911,0.0,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9890248844484466,0.0,0.0,0.0,0.8440417392452615,0.0,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9794709970445046,0.0,0.9295534250454455,0.8440417392452615,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9832507137913893,0.9295534250454455,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9801121043528216,0.0,0.0,0.0,0.9295534250454455,0.0,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9780562887679781,0.0,0.0,0.0,0.8440417392452615,0.0,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.909665529398267,0.0,0.9980996481150011,0.0,0.0,0.0,0.9625948815174468,0.0,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9978272447081017,0.0,0.0,0.0,0.9422841232473911,0.0,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.936548965138893,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.997473744322327,0.0,0.0,0.5,0.9780562887679781,0.7951672353008666,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8743340836219977,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9924215511869706,0.0,0.0,0.0,0.909665529398267,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.996613756550877,0.0,0.0,0.9710826421944466,0.9546042580002793,0.0,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9734895107734577,0.0,0.987009563023251,0.0,0.8743340836219977,0.0,0.909665529398267,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8743340836219977,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.996277119793232,0.0,0.0,0.0,0.9511254960556053,0.9646685542237308,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7951672353008666,0.0,1
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9943160459268107,0.0,0.0,0.0,0.9422841232473911,0.0,1
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9823206636533935,0.7951672353008666,0.0,1
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9884263702665559,0.0,0.9546042580002793,0.8948630865774932,0.8743340836219977,0.0,4
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511254960556053,0.0,0.0,0.9772732390123643,0.7048327646991335,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9780562887679781,0.0,0.0,0.0,0.0,0.0,0.0,0.936548965138893,0.7951672353008666,0.0,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9546042580002793,0.0,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9734895107734577,0.8440417392452615,0.0,0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945589378541198,0.0,0.0,0.0,0.9646685542237308,0.0,0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9625948815174468,0.0,0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9208331516788689,0.0,0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9422841232473911,0.8440417392452615,0.0,0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9939371378509365,0.0,0.0,0.0,0.9681954974876473,0.0,0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9697076556232638,0.0,0.0,0.0,0.9602629513889184,0.0,0.0,0.9844757663633736,0.9546042580002793,0.0,0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9794709970445046,0.0,0.0,0.0,0.9710826421944466,0.0,0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909665529398267,0.0,0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.936548965138893,0.0,0.909665529398267,0.0,0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.990906050425682,0.0,0.0,0.9745487773040165,0.936548965138893,0.0,0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.9794709970445046,0.0,0.8948630865774932,0.0,0.9625948815174468,0.0,0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9745487773040165,0.0,0.0,0.0,0.9470706478808203,0.0,0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936548965138893,0.0,0.0,0.9832507137913893,0.9208331516788689,0.0,0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8440417392452615,0.9710826421944466,0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.992765995775228,0.0,0.0,0.9780562887679781,0.9422841232473911,0.0,0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9697076556232638,0.0,0.9625948815174468,0.9511254960556053,0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.9801121043528216,0.0,0.0,0.0,0.9734895107734577,0.0,0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7048327646991335,0.0,4
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936548965138893,0.0,4
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8440417392452615,0.0,0.99625522100158,0.0,0.9625948815174468,0.9801121043528216,0.9681954974876473,0.0,4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8440417392452615,0.0,6
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7048327646991335,0.0,0.9710826421944466,0.0,0.997503464670839,0.0,0.0,0.0,0.9602629513889184,0.0,1
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.7048327646991335,0.0,4
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8440417392452615,0.9511254960556053,0.0,4
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9936970398904674,0.0,0.9710826421944466,0.9818158106487032,0.9422841232473911,0.936548965138893,1
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9665245832868518,0.0,0.0,0.0,0.9208331516788689,0.0,1
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801121043528216,0.0,0.0,0.0,0.8440417392452615,0.7951672353008666,1
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7951672353008666,0.0,0.0,0.9836799920623798,0.7048327646991335,0.0,4
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994464315415404,0.0,0.0,0.5,0.909665529398267,0.909665529398267,4
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983592310237765,0.0,0.5,0.9926828535826268,0.9576213907301072,0.7048327646991335,4
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9962987639564294,0.0,0.992765995775228,0.9930044599065526,0.8743340836219977,0.0,4
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7048327646991335,0.0,0.5,0.0,0.9745487773040165,0.0,0.0,0.0,0.9546042580002793,0.9546042580002793,4
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974329987011614,0.0,0.0,0.9935697159376916,0.9646685542237308,0.0,4
